InFile	OutFile
Platelet_count-42P..00_Thyroid_Stimulating_Hormone-1001400049	TBD
Pollen_asthma-H330.14_Blood_pressure-1005010500	NULL
Polymyalgia_rheumatica-N20..00_Blood_pressure-1005010500	NULL
Polymyalgia_rheumatica-N20..00_Medication_review-1066000000	TBD
Polypharmacy_medication_review-8B31B00_Medication_review-1066000000	TBD
Poor_sleep_pattern-1B1Q.00_CHS_-_Sleep_Pattern-1063000000	TBD
Post-coital_c'cept_procedures-61F..00_Contraception-1002550000	TBD
Post-coital_contraception-61A..00_Blood_pressure-1005010500	NULL
Post-coital_contraception-61A..00_Contraception-1002550000	TBD
Post-coital_contraception-61A..00_Smoking-1003040000	TBD
Post-coital_contraception_NOS-61AZ.00_Contraception-1002550000	TBD
Post-coital_contraception_NOS-61FZ.00_Contraception-1002550000	TBD
Post-coital_IUD_fitted-61A2.11_Contraception-1002550000	TBD
Postmenopausal_bleeding-K5A1.00_Blood_pressure-1005010500	NULL
Postnatal_care-62Q6.00_Postnatal_examination-1044000000	TBD
Postnatal_care_provider-62Q..00_Postnatal_examination-1044000000	TBD
Postnatal_depression-E204.11_Alcohol-1003050000	TBD
Postnatal_depression-E204.11_Blood_pressure-1005010500	NULL
Postnatal_exam._-_maternal-62S..11_Blood_pressure-1005010500	NULL
Postnatal_exam._-_maternal-62S..11_Postnatal_examination-1044000000	TBD
Postnatal_examination_minor_problem_found-62S6.00_Postnatal_examination-1044000000	TBD
Postnatal_examination_normal-62S7.00_Postnatal_examination-1044000000	TBD
Postnatal_visit-62R..11_Postnatal_visit-1044100000	TBD
Postnatal_visits-62R..00_Blood_pressure-1005010500	NULL
Postnatal_visits-62R..00_Maternity_pregnancy_dates_-_event_date_=_LMP_date-1048000000	TBD
Postnatal_visits-62R..00_Postnatal_examination-1044000000	TBD
Postnatal_visits-62R..00_Postnatal_visit-1044100000	TBD
Postnatal_visit_NOS-62RZ.00_Postnatal_examination-1044000000	TBD
Postnatal_visit_NOS-62RZ.00_Postnatal_visit-1044100000	TBD
Post_hospital_discharge_medication_reconciliation_with_pt-8B3S000_Medication_review-1066000000	TBD
Post_hospital_dischrge_med_reconciliation_with_medical_notes-8B3S100_Medication_review-1066000000	TBD
Post_mortem_report-94C..00_Death_administration-1016000000	TBD
Post_mortem_report_received-94C0.00_Death_administration-1016000000	TBD
Post_natal_care_NOS-62QZ.00_Postnatal_examination-1044000000	TBD
Poverty-13K3.00_Alcohol-1003050000	TBD
Pre-treatment_BP_reading-6623.00_Blood_pressure-1005010500	NULL
Pre-treatment_BP_reading-6623.00_Pretreatment_BP_-_CVS_Over_BP-1009310000	TBD
Precontemplation_stage-67K0.00_Smoking-1003040000	TBD
Preferred_place_of_death-_care_home-94ZC.00_Death_administration-1016000000	TBD
Preferred_place_of_death-_home-94Z1.00_Death_administration-1016000000	TBD
Preferred_place_of_death-_hospice-94Z2.00_Death_administration-1016000000	TBD
Preferred_place_of_death-_hospital-94Z4.00_Death_administration-1016000000	TBD
Preferred_place_of_death-_nursing_home-94Z5.00_Death_administration-1016000000	TBD
Pregnancy,_childbirth_and_puerperium_observations-Z2...00_Postnatal_examination-1044000000	TBD
Pregnancy_alcohol_advice-67A5.00_Alcohol-1003050000	TBD
Pregnancy_associated_plasma_protein_A_level-4Q3N.00_Other_Lab_Result_Information-1001400329	TBD
Pregnancy_care-62...13_Blood_pressure-1005010500	NULL
Pregnancy_care-62...13_Maternity_care_plan-1055405000	TBD
Pregnancy_confirmed-621..11_Maternity_care_plan-1055405000	TBD
Pregnancy_duration-Z22C311_Maternity_pregnancy_dates_-_event_date_=_LMP_date-1048000000	TBD
Pregnancy_smoking_advice-67A3.00_Smoking-1003040000	TBD
Pregnancy_with_uncertain_dates-Z22AC00_Maternity_pregnancy_dates_-_event_date_=_LMP_date-1048000000	TBD
Premature_baby-635..13_Maternity_infant_details-1052500000	TBD
Premature_labour-L14..11_Maternity_infant_details-1052500000	TBD
Primary_biliary_cirrhosis-J616000_Smoking-1003040000	TBD
Primary_hyperaldosteronism-C151000_Alcohol-1003050000	TBD
Primary_prevention_of_cardiovascular_disease-6C2..00_CVD_risk-1020200000	TBD
Primary_prevention_of_ischaemic_heart_disease-6C0..00_CVD_risk-1020200000	TBD
Prim_open_reduct_fract_long_bone_&_fixation_rigid_nail_NEC-7K1D100_Smoking-1003040000	TBD
Private_health_insurance_held-9R2..00_Smoking-1003040000	TBD
Prmy_open_reduction_of_#+internal_fixation_with_K-wire-7K1DC00_Smoking-1003040000	TBD
Problems_at_work-13JM.00_Blood_pressure-1005010500	NULL
Problems_at_work-13JM.00_Maternity_pregnancy_dates_-_event_date_=_LMP_date-1048000000	TBD
Progestagen_only_oral_contrac.-6148.00_Blood_pressure-1005010500	NULL
Progestagen_only_oral_contrac.-6148.00_Contraception-1002550000	TBD
Progestagen_only_pill-6148.12_Blood_pressure-1005010500	NULL
Progestagen_only_pill-6148.12_Contraception-1002550000	TBD
Prostatic_hypertrophy_risk_score-3196.00_Scoring_test_result-1001400287	TBD
Prothrombin_time_-_reference-42Qv.00_Other_Laboratory_tests-1001400153	TBD
Provider_initiated_encounter-9N7..00_CHS_-_Hospital_Follow_Up-1052000000	TBD
Provider_initiated_encount_NOS-9N7Z.00_CHS_-_Hospital_Follow_Up-1052000000	TBD
Provision_of_information_about_vitamin_D_supplementation-67DE.00_Postnatal_visit-1044100000	TBD
Pruritus_ani-M180.00_Smoking-1003040000	TBD
Psoriasis_unspecified-M161000_Blood_pressure-1005010500	NULL
Psychogenic_cardiovascular_symptom_NOS-E262z00_Smoking-1003040000	TBD
Psychogenic_respiratory_symptoms-E261.00_Alcohol-1003050000	TBD
Psychogenic_yawning-E261400_Smoking-1003040000	TBD
Pts_at_risk_of_re-hospitalisation_case_finding_tool_score-38DD.00_Scoring_test_result-1001400287	TBD
Public_telephone_only-13KC.00_Smoking-1003040000	TBD
Puerperal_depression-62T1.00_Postnatal_examination-1044000000	TBD
Pure_hypercholesterolaemia-C320.00_Blood_pressure-1005010500	NULL
Pyelonephritis_unspecified-K10y000_Cause_of_death-1016500000	TBD
P_Over_N_-_eighth_day_visit-62R8.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_eighth_day_visit-62R8.00_Postnatal_visit-1044100000	TBD
P_Over_N_-_fifth_day_visit-62R5.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_fifth_day_visit-62R5.00_Postnatal_visit-1044100000	TBD
P_Over_N_-_first_day_visit-62R1.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_first_day_visit-62R1.00_Postnatal_visit-1044100000	TBD
P_Over_N_-_fourth_day_visit-62R4.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_fourth_day_visit-62R4.00_Postnatal_visit-1044100000	TBD
P_Over_N_-_ninth_day_visit-62R9.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_ninth_day_visit-62R9.00_Postnatal_visit-1044100000	TBD
P_Over_N_-_second_day_visit-62R2.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_second_day_visit-62R2.00_Postnatal_visit-1044100000	TBD
P_Over_N_-_seventh_day_visit-62R7.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_seventh_day_visit-62R7.00_Postnatal_visit-1044100000	TBD
P_Over_N_-_shared_care-62Q3.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_sixth_day_visit-62R6.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_sixth_day_visit-62R6.00_Postnatal_visit-1044100000	TBD
P_Over_N_-_tenth_day_visit-62RA.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_tenth_day_visit-62RA.00_Postnatal_visit-1044100000	TBD
P_Over_N_-_third_day_visit-62R3.00_Postnatal_examination-1044000000	TBD
P_Over_N_-_third_day_visit-62R3.00_Postnatal_visit-1044100000	TBD
P_Over_N_care_from_consultant-62Q1.00_Postnatal_examination-1044000000	TBD
P_Over_N_care_from_G.P.-62Q2.00_Postnatal_examination-1044000000	TBD
P_Over_N_care_GreaterThan48hrs_after_birth-62RD.00_Postnatal_examination-1044000000	TBD
P_Over_N_care_GreaterThan48hrs_after_birth-62RD.00_Postnatal_visit-1044100000	TBD
P_Over_N_care_LessThan48hrs_after_birth-62RC.00_Postnatal_examination-1044000000	TBD
P_Over_N_care_LessThan48hrs_after_birth-62RC.00_Postnatal_visit-1044100000	TBD
P_Over_N_care_started_at_birth-62RB.00_Postnatal_visit-1044100000	TBD
QFracture_risk_calculator-38GR.00_Scoring_test_result-1001400287	TBD
QRISK2_cardiovascular_disease_10_year_risk_score-38DP.00_CVD_risk-1020200000	TBD
QRISK_cardiovascular_disease_10_year_risk_score-38DF.00_CVD_risk-1020200000	TBD
Quarter_1_1994________SICKNESS-1zz0A00_Alcohol-1003050000	TBD
Quarter_3_1994________WATERLOO-1zz0B00_Alcohol-1003050000	TBD
Raised_intra-ocular_pressure-F450411_Alcohol-1003050000	TBD
Raised_intra-ocular_pressure-F450411_Blood_pressure-1005010500	NULL
Rare_history_finding-1E...00_Alcohol-1003050000	TBD
Raynaud's_syndrome-G730.00_Blood_pressure-1005010500	NULL
RCP_(Royal_College_of_Physicians)_three_questions-388t.11_Scoring_test_result-1001400287	TBD
Ready_to_stop_smoking-137b.00_Smoking-1003040000	TBD
Reason_for_repeat_laboratory_test-98F..00_Other_Lab_Result_Information-1001400329	TBD
Reason_for_restarting_smoking-137f.00_Smoking-1003040000	TBD
Recently_stopped_smoking-137K000_Smoking-1003040000	TBD
Reconstruction_of_ossicular_chain_NOS-7314z00_Alcohol-1003050000	TBD
Recurrent_sinusitis-H135.00_Blood_pressure-1005010500	NULL
Red_blood_cell_(RBC)_count-426..00_Thyroid_Stimulating_Hormone-1001400049	TBD
Red_blood_cell_folate-42U4.00_Other_Lab_Result_Information-1001400329	TBD
Red_blood_cell_size_normal-42C1.00_Other_Laboratory_tests-1001400153	TBD
Refashioning_of_colostomy-771B200_Alcohol-1003050000	TBD
Refashioning_of_colostomy-771B200_Smoking-1003040000	TBD
Referral_for_24_hour_blood_pressure_recording-8HR8.00_Blood_pressure-1005010500	NULL
Referral_for_further_care-8H...00_Alcohol-1003050000	TBD
Referral_for_laboratory_tests-8HP..00_Blood_pressure-1005010500	NULL
Referral_for_smoking_cessation_service_offered-9NS0200_Smoking-1003040000	TBD
Referral_needed-8HZ0.00_Smoking-1003040000	TBD
Referral_to_alcohol_brief_intervention_service-8HkJ.00_Alcohol-1003050000	TBD
Referral_to_community_alcohol_team-8H7p.00_Alcohol-1003050000	TBD
Referral_to_coroner-94A..11_Death_administration-1016000000	TBD
Referral_to_G.P.-8H62.00_Blood_pressure-1005010500	NULL
Referral_to_NHS_stop_smoking_service-8HkQ.00_Smoking-1003040000	TBD
Referral_to_smoking_cessation_advisor-8H7i.00_Smoking-1003040000	TBD
Referral_to_specialist_alcohol_treatment_service-8HkG.00_Alcohol-1003050000	TBD
Referral_to_stop-smoking_clinic-8HTK.00_Smoking-1003040000	TBD
Refer_to_practice_nurse-8H71.00_Blood_pressure-1005010500	NULL
Reflux_oesophagitis-J101100_Alcohol-1003050000	TBD
Refusal_to_give_smoking_status-137k.00_Smoking-1003040000	TBD
Refuses_stop_smoking_monitor-9OO2.00_Smoking-1003040000	TBD
Reinsertion_of_subcutaneous_contraceptive-7G2AH00_Contraception-1002550000	TBD
Religious_observnce_moderate-135E200_Smoking-1003040000	TBD
Removal_of_ambulatory_blood_pressure_monitor-7P1B300_Blood_pressure-1005010500	NULL
Removal_of_displaced_intrauterine_contraceptive_device-7E09300_Contraception-1002550000	TBD
Removal_of_etonogestrel_radiopaque_contraceptive_implant-7G2HB00_Contraception-1002550000	TBD
Removal_of_Implanon-7G2HA00_Contraception-1002550000	TBD
Removal_of_intrauterine_contraceptive_device_NEC-7E09200_Contraception-1002550000	TBD
Removal_of_intrauterine_system-7E09800_Contraception-1002550000	TBD
Removal_of_Mirena_coil-7E09500_Contraception-1002550000	TBD
Removal_of_Norplant-7G2H500_Contraception-1002550000	TBD
Removal_of_repair_material_from_skin_including_head_or_neck-7G22.11_Alcohol-1003050000	TBD
Removal_of_repair_material_from_skin_including_head_or_neck-7G22.11_Blood_pressure-1005010500	NULL
Removal_of_subcutaneous_contraceptive-7G2H700_Contraception-1002550000	TBD
Remov_subcutaneous_contraceptive_implant_othr_healthcre_prov-61KF.00_Contraception-1002550000	TBD
Rep.presc.-follow-up_assess.-66R2.00_Medication_review-1066000000	TBD
Rep.presc.-initial_assessment-66R1.00_Medication_review-1066000000	TBD
Repeat_medication_check-9N73.00_CHS_-_Hospital_Follow_Up-1052000000	TBD
Repeat_medication_check-9N73.00_Medication_review-1066000000	TBD
Repeat_prescription_monitoring-66R..00_Medication_review-1066000000	TBD
Repeat_prescription_reviewed_by_pharmacist-66R9.00_Medication_review-1066000000	TBD
Repeat_Rx_reviewed_by_hospital-66R8.00_Medication_review-1066000000	TBD
Repetitive_intrusions_of_sleep-E274D00_CHS_-_Sleep_Pattern-1063000000	TBD
Replacement_of_intrauterine_contraceptive_device-7E09100_Contraception-1002550000	TBD
Replacement_of_intrauterine_system-7E09600_Contraception-1002550000	TBD
Report_for_Coroner-943..00_Death_administration-1016000000	TBD
Report_for_Coroner_NOS-943Z.00_Death_administration-1016000000	TBD
Respiratory_disease_monitoring-663..00_Smoking-1003040000	TBD
Respiratory_tract_infection-H06z111_Smoking-1003040000	TBD
Restless_sleep-E274D11_CHS_-_Sleep_Pattern-1063000000	TBD
Return_only_if_necessary-8HA2.00_Blood_pressure-1005010500	NULL
Review_of_patient_at_risk_from_coronary_heart_disease-6A40.00_CVD_risk-1020200000	TBD
Right_iliac_fossa_pain-1977.00_Other_Laboratory_tests-1001400153	TBD
Risk_activity_involvement-13N..00_Alcohol-1003050000	TBD
Risk_activity_involvement-13N..00_Smoking-1003040000	TBD
Risk_assessment-38B..00_Scoring_test_result-1001400287	TBD
Risk_factors_present_at_heart_disease_screen-68B3.00_CVD_risk-1020200000	TBD
Risk_factors_present_at_heart_disease_screen-68B3.00_Smoking-1003040000	TBD
Risk_factor_-_been_on_SCBU-63C1.00_Maternity_infant_details-1052500000	TBD
Rolls_own_cigarettes-137M.00_Blood_pressure-1005010500	NULL
Rolls_own_cigarettes-137M.00_Smoking-1003040000	TBD
Royal_College_of_Physicians_asthma_assessment-388t.00_Scoring_test_result-1001400287	TBD
Royal_College_Physician_asthma_assessment_3_question_score-388t000_Scoring_test_result-1001400287	TBD
Rubella_antib._present_-immune-4393.00_Other_Lab_Result_Information-1001400329	TBD
Rubella_antibody_level-43da.00_Other_Laboratory_tests-1001400153	TBD
Rubella_screen-62J..00_Other_Lab_Result_Information-1001400329	TBD
Salivary_cortisol_conc-4Q22800_Other_Biochemistry_tests-1001400276	TBD
Salivary_IgA_level-43JY.00_Other_Lab_Result_Information-1001400329	TBD
Sample-_bacteria_cultured-4J23.00_Other_Laboratory_tests-1001400153	TBD
Sample-_organism_sensitivity-4J15.00_Other_Laboratory_tests-1001400153	TBD
Sample_sent_to_lab._for_test-414..00_Fasting_glucose-1001400139	TBD
Scabies-AD30.00_Alcohol-1003050000	TBD
Scabies-AD30.00_Blood_pressure-1005010500	NULL
Scabies-AD30.00_Smoking-1003040000	TBD
Schick_skin_test-3318.12_Alcohol-1003050000	TBD
Schizophrenic_disorders-E10..00_Blood_pressure-1005010500	NULL
Sciatica-N143.00_Blood_pressure-1005010500	NULL
Sciatica-N143.00_Smoking-1003040000	TBD
Screening_-_health_check-68...11_Blood_pressure-1005010500	NULL
Screening_-_health_check-68...11_Smoking-1003040000	TBD
SD17_Over_18_cause_of_death_NOS-947Z.00_Death_administration-1016000000	TBD
SD18_-_cause_of_death_clarif-947..12_Death_administration-1016000000	TBD
Seasonal_influenza_vaccination-65ED.00_Blood_pressure-1005010500	NULL
Second_anthrax_vaccination-6576.00_Alcohol-1003050000	TBD
Second_anthrax_vaccination-6576.00_Smoking-1003040000	TBD
Second_degree_perineal_tear_during_delivery,_unspecified-L341000_Maternity_perineum-1055400000	TBD
Second_degree_perineal_tear_during_delivery-L341.00_Maternity_perineum-1055400000	TBD
Second_degree_perineal_tear_during_delivery_-_delivered-L341100_Maternity_perineum-1055400000	TBD
Second_degree_perineal_tear_during_delivery_NOS-L341z00_Maternity_perineum-1055400000	TBD
Seen_by_smoking_cessation_advisor-9N2k.00_Smoking-1003040000	TBD
Seen_in_cardiac_clinic-9N1P.00_Blood_pressure-1005010500	NULL
Seen_in_cardiac_clinic-9N1P.00_Smoking-1003040000	TBD
Seen_in_diabetic_clinic-9N1Q.00_Blood_pressure-1005010500	NULL
Seen_in_diabetic_clinic-9N1Q.00_Smoking-1003040000	TBD
Seen_in_dietician_clinic-9N0H.00_Other_Laboratory_tests-1001400153	TBD
Seen_in_elderly_assessment_clinic-9N1U.00_Smoking-1003040000	TBD
Seen_in_family_planning_clinic-9N0U.00_Contraception-1002550000	TBD
Seen_in_GP's_surgery-9N11.00_Blood_pressure-1005010500	NULL
Self-help_advice_leaflet_given-8CE..00_Alcohol-1003050000	TBD
Self-help_advice_leaflet_given-8CE..00_Smoking-1003040000	TBD
Self_measured_blood_pressure_reading-246g.00_Blood_pressure-1005010500	NULL
Semen_appearance-4919.00_Other_Lab_Result_Information-1001400329	TBD
Semen_exam._-_volume-492..11_Other_Lab_Result_Information-1001400329	TBD
Senile_dementia-E00..11_Cause_of_death-1016500000	TBD
Senile_Over_presenile_dementia-E00..12_Cause_of_death-1016500000	TBD
Senile_Over_presenile_dementia-E00..12_Medication_review-1066000000	TBD
Serum_9am_cortisol_concentration-4Q22200_Other_Biochemistry_tests-1001400276	TBD
Serum_amino_acid_level-44kJ.00_Maternity_infant_details-1052500000	TBD
Serum_amino_acid_level-44kJ.00_Serum_amino-acids-1001400184	TBD
Serum_anion_gap-44IB.00_Smoking-1003040000	TBD
Serum_asialotransferrin_level-4Q32000_Other_Biochemistry_tests-1001400276	TBD
Serum_beta-2_transferrin_concentration-4Q30000_Other_Biochemistry_tests-1001400276	TBD
Serum_bile_acid_level-44ZE.00_Other_Lab_Result_Information-1001400329	TBD
Serum_CA_125_(cancer_antigen_125)_level-44a6000_Other_Lab_Result_Information-1001400329	TBD
Serum_cholesterol_raised-44P3.00_Alcohol-1003050000	TBD
Serum_cholesterol_raised-44P3.00_Blood_pressure-1005010500	NULL
Serum_conjugated-total_bilirubin_ratio-44E7.00_Other_Lab_Result_Information-1001400329	TBD
Serum_creatinine_NOS-44J3z00_Other_Laboratory_tests-1001400153	TBD
Serum_free_T4_level-442V.00_Blood_lipid_ratios-1001400239	TBD
Serum_free_T4_level-442V.00_Other_Lab_Result_Information-1001400329	TBD
Serum_free_testosterone_level-4Q2E000_Other_Lab_Result_Information-1001400329	TBD
Serum_LH_level-443e.00_Other_Laboratory_tests-1001400153	TBD
Serum_methylmalonic_acid_level-44ZT.00_Other_Laboratory_tests-1001400153	TBD
Serum_procalcitonin_level-44Ab.00_Other_Laboratory_tests-1001400153	TBD
Serum_protein_electrophoresis-44N..00_Alkaline_Phosphatase-1001400004	TBD
Serum_retinol_binding_protein_level-44M5200_Serum_globulin-1001400248	TBD
Serum_Roche_number-44CW000_Other_Laboratory_tests-1001400153	TBD
Serum_sodium-44I5.00_Alcohol-1003050000	TBD
Serum_total_25-hydroxy_vitamin_D_level-4QB4700_Other_Lab_Result_Information-1001400329	TBD
Serum_transcobalamin_level-44MR.00_Other_Laboratory_tests-1001400153	TBD
Serum_TSH_level-442W.00_Blood_lipid_ratios-1001400239	TBD
Serum_vitamin_level-44Ld.00_Other_Lab_Result_Information-1001400329	TBD
Severe_birth_asphyxia_-_apgar_score_less_than_4_at_1_minute-Q215.00_Alcohol-1003050000	TBD
Sex_of_baby-634..00_Maternity_infant_details-1052500000	TBD
Sheath_contraception-617..11_Contraception-1002550000	TBD
Sheath_used_from_other_agency-6134.00_Contraception-1002550000	TBD
Sheffield_risk_score-3886.00_Scoring_test_result-1001400287	TBD
Shifting_sleep-work_schedule-E274600_CHS_-_Sleep_Pattern-1063000000	TBD
Shingles-A53..11_Blood_pressure-1005010500	NULL
Shingles_vaccination-65FY.11_Blood_pressure-1005010500	NULL
Short-sleeper-E274E00_CHS_-_Sleep_Pattern-1063000000	TBD
Short_of_breath_on_exertion-173C.00_Smoking-1003040000	TBD
Shoulder_stiff-N095111_Blood_pressure-1005010500	NULL
Sialoadenitis-J072.00_Alcohol-1003050000	TBD
Simpson's_forceps_delivery-L395.13_Maternity_infant_details-1052500000	TBD
Sinding-Larsen's_dis_-_osteochondrosis_second_patella_centre-N324311_Smoking-1003040000	TBD
Single_live_birth-6331.00_Maternity_infant_details-1052500000	TBD
Single_stillbirth-6332.00_Maternity_infant_details-1052500000	TBD
Sinusitis-H01..11_Alcohol-1003050000	TBD
Sinusitis-H01..11_Blood_pressure-1005010500	NULL
Sinusitis-H01..11_Smoking-1003040000	TBD
Sitting_blood_pressure_reading-246E.00_Blood_pressure-1005010500	NULL
Sitting_diastolic_blood_pressure-246R.00_Blood_pressure-1005010500	NULL
Sitting_systolic_blood_pressure-246Q.00_Blood_pressure-1005010500	NULL
Six_item_cognitive_impairment_test-3AD3.00_Scoring_test_result-1001400287	TBD
Sleeping_pattern-1BX2.00_CHS_-_Sleep_Pattern-1063000000	TBD
Sleep_management-8Q0..00_CHS_-_Sleep_Pattern-1063000000	TBD
Sleep_observations-1BX..00_CHS_-_Sleep_Pattern-1063000000	TBD
Small-for-dates_fetus_in_pregnancy-L265.00_Smoking-1003040000	TBD
Smoker-137P.11_Alcohol-1003050000	TBD
Smoker-137P.11_Other_Laboratory_tests-1001400153	TBD
