CPT_CODE	CPT_DESCR
77022	MRI FOR TISSUE ABLATION No Precert Req
77031	STEREOTACT GUIDE FOR BRS No Precert Req
77032	GUIDANCE FOR NEEDLE, BRE No Precert Req
77051	COMPUTER DX MAMMOGRAM AD No Precert Req Code deleted 12/31/2016
77052	COMP SCREEN MAMMOGRAM AD No Precert Req Code deleted 12/31/2016
77053	X-RAY OF MAMMARY DUCT No Precert Req
77054	X-RAY OF MAMMARY DUCTS No Precert Req
77055	MAMMOGRAM, ONE BREAST No Precert Req Code deleted 12/31/2016
77056	MAMMOGRAM, BOTH BREASTS No Precert Req Code deleted 12/31/2016
77057	MAMMOGRAM, SCREENING No Precert Req Code deleted 12/31/2016
77063	BREAST TOMOSYNTHESIS BI No Precert Req
77065	DX MAMMO INCL CAD UNI No Precert Req
77066	DX MAMMO INCL CAD BI No Precert Req
77067	SCR MAMMO BI INCL CAD No Precert Req
77071	X-RAY STRESS VIEW No Precert Req
77072	X-RAYS FOR BONE AGE No Precert Req
77073	X-RAYS, BONE LENGTH STUD No Precert Req
77074	X-RAYS, BONE SURVEY, LIM No Precert Req
77075	X-RAYS, BONE SURVEY COMP No Precert Req
77076	X-RAYS, BONE SURVEY, INF No Precert Req
77077	JOINT SURVEY, SINGLE VIE No Precert Req
77080	DXA BONE DENSITY, AXIAL No Precert Req
77081	DXA BONE DENSITY/PERIPHE No Precert Req
77082	DXA BONE DENSITY, VERT F No Precert Req Code deleted 12/31/2014 - Experimental/Investigational/Unproven
77083	RADIOGRAPHIC ABSORPTIOME No Precert Req
77085	DXA BONE DENSITY STUDY No Precert Req Experimental/Investigational/Unproven
77086	FRACTURE ASSESSMENT VIA DXA No Precert Req Experimental/Investigational/Unproven
78000	THYROID, SINGLE UPTAKE No Precert Req
78001	THYROID, MULTIPLE UPTAKE No Precert Req
78003	THYROID SUPPRESS/STIMUL No Precert Req
78006	THYROID IMAGING WITH UPT No Precert Req
78007	THYROID IMAGE, MULT UPTA No Precert Req
78010	THYROID IMAGING No Precert Req
78011	THYROID IMAGING WITH FLO No Precert Req
78015	THYROID MET IMAGING No Precert Req
78016	THYROID MET IMAGING/STUD No Precert Req
78018	THYROID MET IMAGING, BOD No Precert Req
78020	THYROID MET UPTAKE No Precert Req
78070	PARATHYROID NUCLEAR IMAG No Precert Req
78075	ADRENAL NUCLEAR IMAGING No Precert Req
78099	ENDOCRINE NUCLEAR PROCED No Precert Req
78102	BONE MARROW IMAGING, LTD No Precert Req
78103	BONE MARROW IMAGING, MUL No Precert Req
78104	BONE MARROW IMAGING, BOD No Precert Req
78110	PLASMA VOLUME, SINGLE No Precert Req
78111	PLASMA VOLUME, MULTIPLE No Precert Req
78120	RED CELL MASS, SINGLE No Precert Req
78121	RED CELL MASS, MULTIPLE No Precert Req
78122	BLOOD VOLUME No Precert Req
78130	RED CELL SURVIVAL STUDY No Precert Req
78135	RED CELL SURVIVAL KINETI No Precert Req
78140	RED CELL SEQUESTRATION No Precert Req
78185	SPLEEN IMAGING No Precert Req
78190	PLATELET SURVIVAL, KINET No Precert Req
78191	PLATELET SURVIVAL No Precert Req
78195	LYMPH SYSTEM IMAGING No Precert Req
78201	LIVER IMAGING No Precert Req
78202	LIVER IMAGING WITH FLOW No Precert Req
78205	LIVER IMAGING (3D) No Precert Req
78206	LIVER IMAGE (3D) WITH FL No Precert Req
78215	LIVER AND SPLEEN IMAGING No Precert Req
78216	LIVER & SPLEEN IMAGE/FLO No Precert Req
78220	LIVER FUNCTION STUDY No Precert Req
78223	HEPATOBILIARY IMAGING No Precert Req
78226	HEPATOBILIARY SYSTEM IMA No Precert Req
78227	HEPATOBIL SYST IMAGE W/D No Precert Req
78230	SALIVARY GLAND IMAGING No Precert Req
78231	SERIAL SALIVARY IMAGING No Precert Req
78232	SALIVARY GLAND FUNCTION No Precert Req
78258	ESOPHAGEAL MOTILITY STUD No Precert Req
78261	GASTRIC MUCOSA IMAGING No Precert Req
78262	GASTROESOPHAGEAL REFLUX No Precert Req
78264	GASTRIC EMPTYING STUDY No Precert Req
78265	GASTRIC EMPTYING IMAG STUDY No Precert Req
78266	GASTRIC EMPTYING IMAG STUDY No Precert Req
78267	BREATH TST ATTAIN/ANAL C No Precert Req
78268	BREATH TEST ANALYSIS, C- No Precert Req
78270	VIT B-12 ABSORPTION EXAM No Precert Req
78271	VIT B-12 ABSRP EXAM, INT No Precert Req
78272	VIT B-12 ABSORP, COMBINE No Precert Req
78278	ACUTE GI BLOOD LOSS IMAG No Precert Req
78282	GI PROTEIN LOSS EXAM No Precert Req
78290	MECKEL'S DIVERT EXAM No Precert Req
78291	LEVEEN/SHUNT PATENCY EXA No Precert Req
78299	GI NUCLEAR PROCEDURE No Precert Req
78300	BONE IMAGING, LIMITED AR No Precert Req
78305	BONE IMAGING, MULTIPLE A No Precert Req
78306	BONE IMAGING, WHOLE BODY No Precert Req
78315	BONE IMAGING, 3 PHASE No Precert Req
78320	BONE IMAGING (3D) No Precert Req
78350	BONE MINERAL, SINGLE PHO No Precert Req
78351	BONE MINERAL, DUAL PHOTO No Precert Req
78414	NON-IMAGING HEART FUNCTI No Precert Req
78428	CARDIAC SHUNT IMAGING No Precert Req
78445	VASCULAR FLOW IMAGING No Precert Req
78457	VENOUS THROMBOSIS IMAGIN No Precert Req
78458	VEN THROMBOSIS IMAGES, B No Precert Req
78579	LUNG VENTILATION IMAGING No Precert Req
78580	LUNG PERFUSION IMAGING No Precert Req
78582	LUNG VENTILATI&PERFUS IM No Precert Req
78584	LUNG V/Q IMAGE SINGLE BR No Precert Req
78585	LUNG V/Q IMAGING No Precert Req
78586	AEROSOL LUNG IMAGE, SING No Precert Req
78587	AEROSOL LUNG IMAGE, MULT No Precert Req
78588	PERFUSION LUNG IMAGE No Precert Req
78591	VENT IMAGE, 1 BREATH, 1 No Precert Req
78593	VENT IMAGE, 1 PROJ, GAS No Precert Req
78594	VENT IMAGE, MULT PROJ, G No Precert Req
78596	LUNG DIFFERENTIAL FUNCTI No Precert Req
78597	LUNG PERFUSION DIFFERENT No Precert Req
78598	LUNG PERF&VENTILAT DIFER No Precert Req
78599	RESPIRATORY NUCLEAR EXAM No Precert Req
78600	BRAIN IMAGING, LTD STATI No Precert Req
78601	BRAIN IMAGING, LTD W/FLO No Precert Req
78605	BRAIN IMAGING, COMPLETE No Precert Req
78606	BRAIN IMAGING, COMPL W/F No Precert Req
78607	BRAIN IMAGING (3D) No Precert Req
78610	BRAIN FLOW IMAGING ONLY No Precert Req
78630	CEREBROSPINAL FLUID SCAN No Precert Req
78635	CSF VENTRICULOGRAPHY No Precert Req
78645	CSF SHUNT EVALUATION No Precert Req
78647	CEREBROSPINAL FLUID SCAN No Precert Req
78650	CSF LEAKAGE IMAGING No Precert Req
78660	NUCLEAR EXAM OF TEAR FLO No Precert Req
78699	NERVOUS SYSTEM NUCLEAR E No Precert Req
78700	KIDNEY IMAGING, STATIC No Precert Req
78701	KIDNEY IMAGING WITH FLOW No Precert Req
78707	KIDNEY FLOW/FUNCTION IMA No Precert Req
78708	KIDNEY FLOW/FUNCTION IMA No Precert Req
78709	KIDNEY FLOW/FUNCTION IMA No Precert Req
78710	KIDNEY IMAGING (3D) No Precert Req
78725	KIDNEY FUNCTION STUDY No Precert Req
78730	URINARY BLADDER RETENTIO No Precert Req
78740	URETERAL REFLUX STUDY No Precert Req
78761	TESTICULAR IMAGING/FLOW No Precert Req
78799	GENITOURINARY NUCLEAR EX No Precert Req
78800	TUMOR IMAGING, LIMITED A No Precert Req
78801	TUMOR IMAGING, MULT AREA No Precert Req
78802	TUMOR IMAGING, WHOLE BOD No Precert Req
78803	TUMOR IMAGING (3D) No Precert Req
78804	TUMOR IMAGING, WHOLE BOD No Precert Req
78805	ABSCESS IMAGING, LTD ARE No Precert Req
78806	ABSCESS IMAGING, WHOLE B No Precert Req
78807	NUCLEAR LOCALIZATION/ABS No Precert Req
78808	IV INJ RA DRUG DX STUDY] No Precert Req
78999	NUCLEAR DIAGNOSTIC EXAM No Precert Req
79005	NUCLEAR RX, ORAL ADMIN No Precert Req
79101	NUCLEAR RX, IV ADMIN No Precert Req
79200	NUCLEAR RX, INTRACAV ADM No Precert Req
79300	NUCLR RX, INTERSTIT COLL No Precert Req
79403	HEMATOPOIETIC NUCLEAR TX No Precert Req
79440	NUCLEAR RX, INTRA-ARTICU No Precert Req
79445	NUCLEAR RX, INTRA-ARTERI No Precert Req
79999	NUCLEAR MEDICINE THERAPY No Precert Req
80047	METABOLIC PANEL IONIZED No Precert Req
80048	BASIC METABOLIC PANEL No Precert Req
80050	GENERAL HEALTH PANEL No Precert Req
80051	ELECTROLYTE PANEL No Precert Req
80053	COMPREHEN METABOLIC PANE No Precert Req
80055	OBSTETRIC PANEL No Precert Req
80061	LIPID PANEL No Precert Req
80069	RENAL FUNCTION PANEL No Precert Req
80074	ACUTE HEPATITIS PANEL No Precert Req
80076	HEPATIC FUNCTION PANEL No Precert Req
80081	OBSTETRIC PANEL No Precert Req
80150	ASSAY OF AMIKACIN No Precert Req
80155	DRUG SCREEN QUANT CAFFEINE No Precert Req
80156	ASSAY, CARBAMAZEPINE, TO No Precert Req
80157	ASSAY, CARBAMAZEPINE, FR No Precert Req
80158	ASSAY OF CYCLOSPORINE No Precert Req
80159	DRUG SCREEN QUANT CLOZAPINE No Precert Req
80162	ASSAY OF DIGOXIN No Precert Req
80163	ASSAY OF DIGOXIN FREE No Precert Req
80164	ASSAY, DIPROPYLACETIC AC No Precert Req
80165	DIPROPYLACETIC ACID FREE No Precert Req
80168	ASSAY OF ETHOSUXIMIDE No Precert Req
80169	DRUG SCREEN QUANT EVEROLIMUS No Precert Req
80170	ASSAY OF GENTAMICIN No Precert Req
80171	DRUG SCREEN QUANT GABAPENTIN No Precert Req
80173	ASSAY OF HALOPERIDOL No Precert Req
80175	DRUG SCREEN QUAN LAMOTRIGINE No Precert Req
80176	ASSAY OF LIDOCAINE No Precert Req
80177	DRUG SCRN QUAN LEVETIRACETAM No Precert Req
80178	ASSAY OF LITHIUM No Precert Req
80180	DRUG SCRN QUAN MYCOPHENOLATE No Precert Req
80183	DRUG SCRN QUANT OXCARBAZEPIN No Precert Req
80184	ASSAY OF PHENOBARBITAL No Precert Req
80185	ASSAY OF PHENYTOIN, TOTA No Precert Req
80186	ASSAY OF PHENYTOIN, FREE No Precert Req
80188	ASSAY OF PRIMIDONE No Precert Req
80190	ASSAY OF PROCAINAMIDE No Precert Req
80192	ASSAY OF PROCAINAMIDE No Precert Req
80194	ASSAY OF QUINIDINE No Precert Req
80195	ASSAY OF SIROLIMUS No Precert Req
80197	ASSAY OF TACROLIMUS No Precert Req
80198	ASSAY OF THEOPHYLLINE No Precert Req
80199	DRUG SCREEN QUANT TIAGABINE No Precert Req
80200	ASSAY OF TOBRAMYCIN No Precert Req
80201	ASSAY OF TOPIRAMATE No Precert Req
80202	ASSAY OF VANCOMYCIN No Precert Req
80203	DRUG SCREEN QUANT ZONISAMIDE No Precert Req
80299	QUANTITATIVE ASSAY, DRUG No Precert Req
80300	DRUG SCREEN NON TLC DEVICES No Precert Req Code deleted 12/31/2016
80301	DRUG SCREEN CLASS LIST A No Precert Req Code deleted 12/31/2016
80302	DRUG SCREEN PRSMPTV 1 CLASS No Precert Req Code deleted 12/31/2016
80303	DRUG SCREEN ONE/MULT CLASS No Precert Req Code deleted 12/31/2016
80304	DRUG SCREEN ONE/MULT CLASS No Precert Req Code deleted 12/31/2016
80305	DRUG TEST PRSMV DIR OPT OBS No Precert Req
80306	DRUG TEST PRSMV INSTRMNT No Precert Req
80307	DRUG TEST PRSMV CHEM ANLYZR No Precert Req
80320	DRUG SCREEN QUANTALCOHOLS No Precert Req
80321	ALCOHOLS BIOMARKERS 1OR 2 No Precert Req
80322	ALCOHOLS BIOMARKERS 3/MORE No Precert Req
80323	ALKALOIDS NOS No Precert Req
80324	DRUG SCREEN AMPHETAMINES 1/2 No Precert Req
80325	AMPHETAMINES 3OR 4 No Precert Req
80326	AMPHETAMINES 5 OR MORE No Precert Req
80327	ANABOLIC STEROID 1 OR 2 No Precert Req
80328	ANABOLIC STEROID 3 OR MORE No Precert Req
80329	ANALGESICS NON-OPIOID 1 OR 2 No Precert Req
80330	ANALGESICS NON-OPIOID 3-5 No Precert Req
80331	ANALGESICS NON-OPIOID 6/MORE No Precert Req
80332	ANTIDEPRESSANTS CLASS 1 OR 2 No Precert Req
80333	ANTIDEPRESSANTS CLASS 3-5 No Precert Req
80334	ANTIDEPRESSANTS CLASS 6/MORE No Precert Req
80335	ANTIDEPRESSANT TRICYCLIC 1/2 No Precert Req
80336	ANTIDEPRESSANT TRICYCLIC 3-5 No Precert Req
80337	TRICYCLIC & CYCLICALS 6/MORE No Precert Req
80338	ANTIDEPRESSANT NOT SPECIFIED No Precert Req
80339	ANTIEPILEPTICS NOS 1-3 No Precert Req
80340	ANTIEPILEPTICS NOS 4-6 No Precert Req
80341	ANTIEPILEPTICS NOS 7/MORE No Precert Req
80342	ANTIPSYCHOTICS NOS 1-3 No Precert Req
80343	ANTIPSYCHOTICS NOS 4-6 No Precert Req
80344	ANTIPSYCHOTICS NOS 7/MORE No Precert Req
80345	DRUG SCREENING BARBITURATES No Precert Req
80346	BENZODIAZEPINES1-12 No Precert Req
80347	BENZODIAZEPINES 13 OR MORE No Precert Req
80348	DRUG SCREENING BUPRENORPHINE No Precert Req
80349	CANNABINOIDS NATURAL No Precert Req
80350	CANNABINOIDS SYNTHETIC 1-3 No Precert Req
80351	CANNABINOIDS SYNTHETIC 4-6 No Precert Req
80352	CANNABINOID SYNTHETIC 7/MORE No Precert Req
80353	DRUG SCREENING COCAINE No Precert Req
80354	DRUG SCREENING FENTANYL No Precert Req
80355	GABAPENTIN NON-BLOOD No Precert Req
80356	HEROIN METABOLITE No Precert Req
80357	KETAMINE AND NORKETAMINE No Precert Req
80358	DRUG SCREENING METHADONE No Precert Req
80359	METHYLENEDIOXYAMPHETAMINES No Precert Req
80360	METHYLPHENIDATE No Precert Req
80361	OPIATES 1 OR MORE No Precert Req
80362	OPIOIDS & OPIATE ANALOGS 1/2 No Precert Req
80363	OPIOIDS & OPIATE ANALOGS 3/4 No Precert Req
80364	OPIOID &OPIATE ANALOG 5/MORE No Precert Req
80365	DRUG SCREENING OXYCODONE No Precert Req
80366	DRUG SCREENING PREGABALIN No Precert Req
80367	DRUG SCREENING PROPOXYPHENE No Precert Req
80368	SEDATIVE HYPNOTICS No Precert Req
80369	SKELETAL MUSCLE RELAXANT 1/2 No Precert Req
80370	SKEL MUSC RELAXANT 3 OR MORE No Precert Req
80371	STIMULANTS SYNTHETIC No Precert Req
80372	DRUG SCREENING TAPENTADOL No Precert Req
80373	DRUG SCREENING TRAMADOL No Precert Req
80374	STEREOISOMER ANALYSIS No Precert Req
80375	DRUG/SUBSTANCE NOS 1-3 No Precert Req
80376	DRUG/SUBSTANCE NOS 4-6 No Precert Req
80377	DRUG/SUBSTANCE NOS 7/MORE No Precert Req
80400	ACTH STIMULATION PANEL No Precert Req
80402	ACTH STIMULATION PANEL No Precert Req
80406	ACTH STIMULATION PANEL No Precert Req
80408	ALDOSTERONE SUPPRESSION No Precert Req
80410	CALCITONIN STIMUL PANEL No Precert Req
80412	CRH STIMULATION PANEL No Precert Req
80414	TESTOSTERONE RESPONSE No Precert Req
80415	ESTRADIOL RESPONSE PANEL No Precert Req
80416	RENIN STIMULATION PANEL No Precert Req
80417	RENIN STIMULATION PANEL No Precert Req
80418	PITUITARY EVALUATION PAN No Precert Req
80420	DEXAMETHASONE PANEL No Precert Req
80422	GLUCAGON TOLERANCE PANEL No Precert Req
80424	GLUCAGON TOLERANCE PANEL No Precert Req
80426	GONADOTROPIN HORMONE PAN No Precert Req
80428	GROWTH HORMONE PANEL No Precert Req
80430	GROWTH HORMONE PANEL No Precert Req
80432	INSULIN SUPPRESSION PANE No Precert Req
80434	INSULIN TOLERANCE PANEL No Precert Req
80435	INSULIN TOLERANCE PANEL No Precert Req
80436	METYRAPONE PANEL No Precert Req
80438	TRH STIMULATION PANEL No Precert Req
80439	TRH STIMULATION PANEL No Precert Req
80500	LAB PATHOLOGY CONSULTATI No Precert Req
80502	LAB PATHOLOGY CONSULTATI No Precert Req
81000	URINALYSIS, NONAUTO W/SC No Precert Req
81001	URINALYSIS, AUTO W/SCOPE No Precert Req
81002	URINALYSIS NONAUTO W/O S No Precert Req
81003	URINALYSIS, AUTO, W/O SC No Precert Req
81005	URINALYSIS No Precert Req
81007	URINE SCREEN FOR BACTERI No Precert Req
81015	MICROSCOPIC EXAM OF URIN No Precert Req
81020	URINALYSIS, GLASS TEST No Precert Req
81025	URINE PREGNANCY TEST No Precert Req
81050	URINALYSIS, VOLUME MEASU No Precert Req
81099	URINALYSIS TEST PROCEDUR No Precert Req
81200	ASPA GENE No Precert Req
81205	BCKDHB GENE No Precert Req
81206	BCR/ABL1 GENE MAJOR BP No Precert Req
81207	BCR/ABL1 GENE MINOR BP No Precert Req
81208	BCR/ABL1 GENE OTHER BP No Precert Req
81209	BLM GENE No Precert Req
81218	CEBPA GENE FULL SEQUENCE No Precert Req
81220	CFTR GENE COM VARIANTS No Precert Req
81221	CFTR GENE KNOWN FAM VARI No Precert Req
81222	CFTR GENE DUP/DELET VARI No Precert Req
81224	CFTR GENE INTRON POLY T No Precert Req
81225	CYP2C19 GENE COM VARIANT No Precert Req Experimental/Investigational/Unproven
81227	CYP2C9 GENE COM VARIANTS No Precert Req Experimental/Investigational/Unproven
81242	FANCC GENE No Precert Req
81245	FLT3 GENE No Precert Req
81250	G6PC GENE No Precert Req
81251	GBA GENE No Precert Req
81255	HEXA GENE No Precert Req
81256	HFE GENE No Precert Req
81257	HBA1/HBA2 GENE No Precert Req
81260	IKBKAP GENE No Precert Req
81261	IGH GENE REARRANGE AMP M No Precert Req
81262	IGH GENE REARRANGDORE PR No Precert Req
81263	IGH VARI REGIONAL MUTATI No Precert Req
81264	IGH REARRANGEABN CLONAL No Precert Req
81265	STR MARKERS SPECIMEN ANA No Precert Req
81266	STR MARKERS SPEC ANAL AD No Precert Req
81267	CHIMERISM ANAL NO CELL S No Precert Req
81268	CHIMERISM ANAL W/CELL SE No Precert Req
81270	JAK2 GENE No Precert Req
81272	KIT GENE TARGETED SEQ ANALYS No Precert Req
81273	KIT GENE ANALYS D816 VARIANT No Precert Req
81275	KRAS GENE No Precert Req
81276	KRAS GENE ADDL VARIANTS No Precert Req
81290	MCOLN1 GENE No Precert Req
81291	MTHFR GENE No Precert Req
81303	MECP2 GENE KNOWN VARIANT No Precert Req
81310	NPM1 GENE No Precert Req
81311	NRAS GENE VARIANTS EXON 2&3 No Precert Req
81314	PDGFRA GENE No Precert Req
81315	PML/RARALPHA COM BREAKPO No Precert Req
81316	PML/RARALPHA 1 BREAKPOIN No Precert Req
81330	SMPD1 GENE COMMON VARIAN No Precert Req
81340	TRB@ GENE REARRANGE AMPL No Precert Req
81341	TRB@ GENE REARRANGE DIRP No Precert Req
81342	TRG GENE REARRANGEMENT A No Precert Req
81350	UGT1A1 GENE No Precert Req Experimental/Investigational/Unproven
81355	VKORC1 GENE No Precert Req Experimental/Investigational/Unproven
81370	HLA I & II TYPING LR No Precert Req
81371	HLA I & II TYPE VERIFY L No Precert Req
81372	HLA I TYPING COMPLETE LR No Precert Req
81373	HLA I TYPING 1 LOCUS LR No Precert Req
81374	HLA I TYPING 1 ANTIGEN L No Precert Req
81375	HLA II TYPING AG EQUIV L No Precert Req
81376	HLA II TYPING 1 LOCUS LR No Precert Req
81377	HLA II TYPE 1 AG EQUIV L No Precert Req
81378	HLA I & II TYPING HR No Precert Req
81379	HLA I TYPING COMPLETE HR No Precert Req
81380	HLA I TYPING 1 LOCUS HR No Precert Req
81381	HLA I TYPING 1 ALLELE HR No Precert Req
81382	HLA II TYPING 1 LOC HR No Precert Req
81383	HLA II TYPING 1 ALLELE H No Precert Req
81420	FETAL CHRMOML ANEUPLOIDY No Precert Req
81507	FETAL ANEUPLOIDY TRISOM RISK No Precert Req
81508	FETAL CONG ANOM ASSAY TWO PROTEINSNo Precert Req
81509	FETAL CONG ANOM ASSAY THREE PROT No Precert Req
81510	FETAL CONG ANOM ASSAY THREE ANALY No Precert Req
81511	FETAL CONG ANOM ASSAY FOUR ANALY No Precert Req
81512	FETAL CONG ANOM ASSAY FIVE ANALY No Precert Req
81528	ONCOLOGY COLORECTAL SCR No Precert Req Experimental/Investigational/Unproven
82000	ASSAY OF BLOOD ACETALDEH No Precert Req
82009	TEST FOR ACETONE/KETONES No Precert Req
82010	ACETONE ASSAY No Precert Req
82013	ACETYLCHOLINESTERASE ASS No Precert Req
82016	ACYLCARNITINES, QUAL No Precert Req
82017	ACYLCARNITINES, QUANT No Precert Req
82024	ASSAY OF ACTH No Precert Req
82030	ASSAY OF ADP & AMP No Precert Req
82040	ASSAY OF SERUM ALBUMIN No Precert Req
82042	ASSAY OF URINE ALBUMIN No Precert Req
82043	MICROALBUMIN, QUANTITATI No Precert Req
82044	MICROALBUMIN, SEMIQUANT No Precert Req
82045	ALBUMIN, ISCHEMIA MODIFI No Precert Req
82075	ASSAY OF BREATH ETHANOL No Precert Req
82085	ASSAY OF ALDOLASE No Precert Req
82088	ASSAY OF ALDOSTERONE No Precert Req
82103	ALPHA-1-ANTITRYPSIN, TOT No Precert Req
82104	ALPHA-1-ANTITRYPSIN, PHE No Precert Req
82105	ALPHA-FETOPROTEIN, SERUM No Precert Req
82106	ALPHA-FETOPROTEIN, AMNIO No Precert Req
82107	ALPHA-FETOPROTEIN L3 No Precert Req
82108	ASSAY OF ALUMINUM No Precert Req
82120	AMINES, VAGINAL FLUID QU No Precert Req
82127	AMINO ACID, SINGLE QUAL No Precert Req
82128	AMINO ACIDS, MULT QUAL No Precert Req
82131	AMINO ACIDS, SINGLE QUAN No Precert Req
82135	ASSAY, AMINOLEVULINIC AC No Precert Req
82136	AMINO ACIDS, QUANT, 2-5 No Precert Req
82139	AMINO ACIDS, QUAN, 6 OR No Precert Req
82140	ASSAY OF AMMONIA No Precert Req
82143	AMNIOTIC FLUID SCAN No Precert Req
82150	ASSAY OF AMYLASE No Precert Req
82154	ANDROSTANEDIOL GLUCURONI No Precert Req
82157	ASSAY OF ANDROSTENEDIONE No Precert Req
82160	ASSAY OF ANDROSTERONE No Precert Req
82163	ASSAY OF ANGIOTENSIN II No Precert Req
82164	ANGIOTENSIN I ENZYME TES No Precert Req
82172	ASSAY OF APOLIPOPROTEIN No Precert Req
82175	ASSAY OF ARSENIC No Precert Req
82180	ASSAY OF ASCORBIC ACID No Precert Req
82190	ATOMIC ABSORPTION No Precert Req
82232	ASSAY OF BETA-2 PROTEIN No Precert Req
82239	BILE ACIDS, TOTAL No Precert Req
82240	BILE ACIDS, CHOLYLGLYCIN No Precert Req
82247	BILIRUBIN, TOTAL No Precert Req
82248	BILIRUBIN, DIRECT No Precert Req
82252	FECAL BILIRUBIN TEST No Precert Req
82261	ASSAY OF BIOTINIDASE No Precert Req
82270	OCCULT BLOOD, OTHER SOUR No Precert Req
82271	OCCULT BLOOD, FECES, SIN No Precert Req
82272	BLOOD OCCULT PEROXIDASE No Precert Req
82274	ASSAY TEST FOR BLOOD, FE No Precert Req
82286	ASSAY OF BRADYKININ No Precert Req
82300	ASSAY OF CADMIUM No Precert Req
82306	ASSAY OF VITAMIN D No Precert Req
82308	ASSAY OF CALCITONIN No Precert Req
82310	ASSAY OF CALCIUM No Precert Req
82330	ASSAY OF CALCIUM No Precert Req
82331	CALCIUM INFUSION TEST No Precert Req
82340	ASSAY OF CALCIUM IN URIN No Precert Req
82355	CALCULUS ANALYSIS, QUAL No Precert Req
82360	CALCULUS ASSAY, QUANT No Precert Req
82365	CALCULUS SPECTROSCOPY No Precert Req
82370	X-RAY ASSAY, CALCULUS No Precert Req
82373	ASSAY, C-D TRANSFER MEAS No Precert Req
82374	ASSAY, BLOOD CARBON DIOX No Precert Req
82375	ASSAY, BLOOD CARBON MONO No Precert Req
82376	TEST FOR CARBON MONOXIDE No Precert Req
82378	CARCINOEMBRYONIC ANTIGEN No Precert Req
82379	ASSAY OF CARNITINE No Precert Req
82380	ASSAY OF CAROTENE No Precert Req
82382	ASSAY, URINE CATECHOLAMI No Precert Req
82383	ASSAY, BLOOD CATECHOLAMI No Precert Req
82384	ASSAY, THREE CATECHOLAMI No Precert Req
82387	ASSAY OF CATHEPSIN-D No Precert Req
82390	ASSAY OF CERULOPLASMIN No Precert Req
82397	CHEMILUMINESCENT ASSAY No Precert Req
82415	ASSAY OF CHLORAMPHENICOL No Precert Req
82435	ASSAY OF BLOOD CHLORIDE No Precert Req
82436	ASSAY OF URINE CHLORIDE No Precert Req
82438	ASSAY, OTHER FLUID CHLOR No Precert Req
82441	TEST FOR CHLOROHYDROCARB No Precert Req
82465	ASSAY, BLD/SERUM CHOLEST No Precert Req
82480	ASSAY, SERUM CHOLINESTER No Precert Req
82482	ASSAY, RBC CHOLINESTERAS No Precert Req
82485	ASSAY, CHONDROITIN SULFA No Precert Req
82486	GAS/LIQUID CHROMATOGRAPH No Precert Req Code deleted 12/31/2015
82487	PAPER CHROMATOGRAPHY No Precert Req Code deleted 12/31/2015
82488	PAPER CHROMATOGRAPHY No Precert Req Code deleted 12/31/2015
82489	THIN LAYER CHROMATOGRAPH No Precert Req Code deleted 12/31/2015
82491	CHROMOTOGRAPHY, QUANT, S No Precert Req Code deleted 12/31/2015
82492	CHROMOTOGRAPHY, QUANT, M No Precert Req Code deleted 12/31/2015
82495	ASSAY OF CHROMIUM No Precert Req
82507	ASSAY OF CITRATE No Precert Req
82523	COLLAGEN CROSSLINKS No Precert Req
82525	ASSAY OF COPPER No Precert Req
82528	ASSAY OF CORTICOSTERONE No Precert Req
82530	CORTISOL, FREE No Precert Req
82533	TOTAL CORTISOL No Precert Req
82540	ASSAY OF CREATINE No Precert Req
82541	COLUMN CHROMOTOGRAPHY, Q No Precert Req Code deleted 12/31/2015
82542	COLUMN CHROMOTOGRAPHY, Q No Precert Req
82543	COLUMN CHROMOTOGRAPH/ISO No Precert Req Code deleted 12/31/2015
82544	COLUMN CHROMOTOGRAPH/ISO No Precert Req Code deleted 12/31/2015
