	code0	desc0
4627	8519	DX PROC ON BREAST NEC
4628	0233	VENTRICULAR SHUNT TO THORACIC CAVITY
4629	5494	CREATION PERITONEOVASCULAR SHUNT
4630	8376	TRANSPOSITION OF TENDON NEC
4631	4516	EGD WITH CLOSED BIOPSY
4632	1401	REMOVAL FB FROM POSTERIOR SEGMENT OF EYE, WITH MAGNET
4633	R388713	LIGATION OF PORTAL VEIN
4634	3978	ENDOVASC IMPLANT OF BRANCHING / FENESTRATED GRFT(S) IN AORTA
4635	263	SIALOADENECTOMY
4636	R76992	INSERTION INTERNAL AUGMENTATION DEVICE INTO MAXILLA
4637	7889	OTHER BONE DX PROC NEC
4638	8075	SYNOVECTOMY OF HIP
4639	3892	UMBILICAL VEIN CATHETERIZATION
4640	R85241	EXC ECTOPIC BREAST TISSUE
4641	1422	DESTRUCTION, CHORIORETINAL LESION, CRYOTHERAPY
4642	0745	AUTOTRANSPLANT ADRENAL TISSUE
4643	9153	C & S-MUSCULOSKELETAL
4644	68	OTHER UTERINE INCIS / EXC
4645	R38363	RESECT & ANAST ILIAC ARTERY
4646	7678	CL REDUCT FACIAL FX NEC
4647	3493	REPAIR OF PLEURA
4648	4251	INTRATHORACIC ESOPHAGO-ESOPHAGOSTOMY
4649	4285	REP ESOPHAG STRICTURE
4650	R68211	DIVISION OF ENDOMETRIAL SYNECHIAE, HYSTEROSCOPIC
4651	042	PERIPH NERVE DESTRUCTION
4652	8126	FUSION METACARPOCARPAL
4653	8583	FULL THICKNESS GRAFT TO BREAST
4654	0351	REPAIR SPINAL MENINGOCELE
4655	R53631	REP EPIGASTRIC HERNIA W GRAFT, LAPAROSCOPIC
4656	5599	OPS ON KIDNEY NEC
4657	2612890	צנתור ורידים שדרתי אבחנתי
4658	R18793	OTOPLASTY BILAT
4659	9824	REMOV FB SCROTAL / PENIS NO INCIS
4660	3840	VESSEL RESECT / REPLAC NOS
4661	9041	BACT SMEAR-LOWER RESP
4662	R38663	EXC ILIAC ARTERIES & LIGATION
4663	7700	SEQUESTRECTOMY NOS
4664	8432	REVISION OF AMPUTATION STUMP OF THUMB
4665	R83882	REINSERTION OF ACHILLES TENDON TO CALCANEUS
4666	R28201	COBLATION OF TONSILS
4667	34591	PLEURAL DEBRIDEMENT
4668	R56890	TAILORING OF URETER
4669	2765788	לייזר CO2
4670	3107046	דוח IPL- VL (כלי דם)
4671	R78083	BONE GRAFT TAR / METATARSAL, ALLOGRAFT
4672		
4673	2098	IMPLANT / REPLAC COCHLEAR PROSTH DEV MULT CHANNEL
4674	R96491	IRRIGATION OF BLADDER BY ANTIBIOTICS
4675	6554	REMOVAL OF REMAINING OVARY LAPAROSCOPIC
4676	2143411	אנגיוגרפיה ע קרוטיס משותף
4677	1399873	נסיון החדרת PICC
4678	R78581	INTERNAL NAIL FIX. TAR / METATAR. NO FRACTURE
4679	R77650	CURETTAGE OF LESION OF FEMUR
4680	3636652	בדיקת סיסי שליה
4681	R39102	PORTACAVAL SHUNT, SIDE TO SIDE
4682	R38331	RESECT & ANAST BRACHIAL ARTERY
4683	6242	REMOVE REMAINING TESTIS
4684	2732	WIDE EXC OF BONY PALATE LESION
4685	695	ASPIRAT CURETTAGE UTERUS
4686	37	OTHER HEART / PERICARD OPS
4687	8964	PULMONARY ARTERY WEDGE MONITOR
4688	5672	REVIS URETEROENTEROSTOMY
4689	R07111	PERCUTAN. FNA ADRENAL GLAND
4690	R36053	ULTRASONIC ANGIOPLASTY MULTIPLE CORONARY VESSSELS WITH
4691	13722	INSERT I.O.L TO P.C - SECONDARY
4692	R36063	INSERTION OF DRUG-COATED CORONARY ARTERY STENT(S) i.e.
4693	0077	HIP BEARING SURFACE, CERAMIC-ON-POLYETHYLENE
4694	0763	EXC PARTIAL PITUITAY NOS
4695	0825	DESTRUCTION OF LESION OF EYE LID
4696	8687	FAT GRAFT OF SKIN & SUBCUTANEOUS TISSUE
4697	1149	REMOVAL / DESTRUCTION OF CORNEAL LESION NEC (EXC OF CORNEA).
4698	4672	CLOSURE DUODENAL FISTULA
4699	5902	PERIRENAL / PERIURETERAL ADHESIOLYSIS NEC
4700	3144	BIOPSY OF TRACHEA
4701	8778	ILEAL CONDUITOGRAM
4702	811	FOOT & ANKLE ARTHRODESIS
4703	0075	HIP BEARING SURFACE, METAL-ON-METAL
4704	8901	BRIEF INTERVIEW & EVALUA
4705	R38654	EXC VENA CAVA SUPERIOR & LIGATION
4706	R53051	REPAIR UNILAT ING. HERNIA, NOS W GRFT, LAP.
4707	R36023	ULTRASONIC ANGIOPLASTY SINGLE CORONARY VESSEL WITH
4708	8427	REATTACHACHMENT OF ANKLE / LOWER LEG
4709	R44011	VAGOTOMY TRUNCAL, ENDOSCOPIC
4710	R52012	CATHETER DRAINAGE PANCREATIC CYST, ENDOSCOP.
4711	2061402	אקוקרדיוגרפיה תלת מימדית בזמן אמיתי
4712	1397982	FNA- US כתף שמאל
4713	1281	SUTURE SCLERAL LACERATION
4714	5731	CYSTOSCOPY THRU STOMA
4715	7818	EXTERNAL FIXATION TO TARSALS / METATARSALS
4716	7744	BIOPSY OF CARPALS / METACARPALS
4717	804	JT CAPSULE / LIG/CARTL DIV
4718	868	OTHER SKIN & SUBQ REPAIR
4719	9928	IMMUNOTHERAPY ANTINEOPLASTIC
4720	65	OPERATIONS ON OVARY
4721	317	REPAIR & PLASTIC OP. ON TRACHEA
4722	4865	DUHAMEL RECTAL RESECTION
4723	9203	RENAL SCAN / ISOTOPE FUNCT
4724	9826	REMOV FB HAND NO INCIS
4725	9781	REMOV RETROPERITON DRAIN
4726	92281	CESIUM INTRA-UTERINE IMPLANT
4727	290	PHARYNGOTOMY
4728	291	PHARYNGEAL DX PROCEDURES
4729	27542	REPAIR OF CLEFT LIP UNILAT
4730	R388803	LIGATION OF COMMON FEMORAL ARTERY
4731	9645	NEPHROST / PYELOST IRRIGAT
4732	R78099	BONE GRAFT BY MICROSURGERY TECHNIQUE
4733	0301	REMOVAL FB FROM SPINAL CANAL
4734	R16911	PERIOCULAR INJECTION OF THERAPEUTIC AGENT
4735	R38480	RESECT & REPLACE COMMON FEMORAL ARTERY
4736	2488799	UPTAKE + מיפוי
4737	R58991	PARAURETHRAL IMPLANTATION OF ACT / PROACT
4738	9759	REMOV OTHER GI DEVICE
4739	R58931	PARAURETHRAL IMPLANTATION OF ACT / PROACT
4740	R58990	REMOVAL OF PARAURETHRAL ACT / PROACT
4741	5695	LIGATION OF URETER
4742	R39324	SUTURE OF ILIAC VEIN
4743	5901	URETEROLYS FOR FIBROSIS
4744	9122	CULTURE-UPPER URINARY
4745	812	ARTHRODESIS OF OTH JOINT
4746	78541	INT FIX W / O FX METACARP/CARP - NAIL
4747	7061	VAGINAL CONSTRUCTION
4748	1233	LYSIS POSTERIOR SYNECHIAE OF EYE
4749	3379	ENDOSCOPIC INSERT OF OTHER BRONCHIAL DEVICE OR SUBSTANCES
4750	8241	SUTURE OF TENDON SHEATH OF HAND
4751	9391	INTERMITTENT POSITIVE PRESSURE BREATHING (IPPB)
4752	0861	RECONSTRUCTION OF EYELID W SKIN GRAFT
4753	74102	CESAREAN SECTION, PELOSI TECHNIQUE
4754	510	CHOLECYSTOTOMY AND CHOLECYSTOSTOMY
4755	4239	DESTRUCT ESOPHAG LES NEC
4756	5317	REP HERNIA ING BIL-GRFT NOS
4757	285	EXC LINGUAL TONSIL
4758	5592	PERCUTANEOUS ASPIRATION OF KIDNEY
4759	2984477	MRI של שכמה שמאל
4760	3149618	US ממוקד מונחה MRI - עצמות
4761	R86812	FREE GRAFT FOR FACIAL NERVE PARALYSIS
4762	8389	PLASTIC OPS FASCIA NEC
4763	4254	ESOPHAGOENTER THORAC NEC
4764	8461	INSERTION OF PARTIAL SPINAL DISC PROSTHESIS, CERVICAL
4765	3801	INTRACRAN VESSEL INCIS
4766	2721	BIOPSY OF BONY PALATE
4767	4931	LOC EXC ANAL LES - ENDOSCOP
4768	4872538	טימפנומטריה
4769	1508538	US תעלה קרפלית יד ימין
4770	39293	FEMORO-POPLITEAL GRAFT (IN SITU)
4771	9713	REPLACEMENT OF OTHER CAST
4772	7642	MANDIBULECTOMY TOTAL NEC
4773	77620	CURETTAGE LES HUMERUS
4774	R83492	WIDE RESECTION LESION ARM
4775	5473	REP PERITONEAL NEC
4776	0064	PERCUT INSERTION OTHER EXTRACRAN ARTERY STENTS
4777	5999	URINARY SYSTEM OP NEC
4778	772	WEDGE OSTEOTOMY
4779	R81830	REPAIR OF ACROMIOCLAVICULAR JOINT
4780	R399012	INSERTION OF STENT TO ABDOMINAL AORTA
4781	1522	SHORTEN 1 EXTRAOC MUSC
4782	9651	IRRIGATION OF EYE
4783	38071	THROMBECTOMY OF PORTAL VEIN
4784	83212	BIOPSY OF SOFT TISSUE OF ELBOW
4785	R83493	WIDE RESECTION LESION FOREARM
4786	8000	ARTHROTOMY FOR REMOVAL PROSTHESIS, W / O REPLACEMENT,UNSP SITE
4787	39224	BYPASS SUBCLAVIAN-CAROTID
4788		
4789	R38084	THROMBOEMBOLECTOMY OF POPLITEAL ARTERY
4790	3094318	אטימה של פגם בחיץ הבין-עלייתי
4791	3473	CLOS THORACIC FISTUL NEC
4792	2612887	סגירת פיסטולה בכלי דם בצוואר בדרך אנדווסקולרית
4793	R78625	REMOVAL ILIZAROV FROM HUMERUS
4794	8764	LOWER GI SERIES
4795	65111	ASPIRATION BIOPSY OF OVARY, LAPAROSCOPIC
4796	1398681	הוצאת אבנים פרקוטני דרכי מרה
4797	752	INTRAUTERINE TRANSFUSION
4798	7533	FETAL BLOOD SAMPLING / BX
4799	0764	EXC TOT PITUITARY-TRAN.FRONT
4800	R35941	FONTAN OPERATION
4801	8448	IMPLANT LEG PROSTHESIS
4802	R79174	CRIF LISFRANC FX DISLOCATION
4803		
4804	R52401	PANCREATICO-CYSTO-GASTROSTOMY
4805	3792	INJECTION THERAPEUTIC SUBSTENCE INTO HEART
4806	6269	REPAIR TESTICULAR NEC
4807	8003	ARTHROTOMY OF WRIST FOR REMOVAL OF PROSTHESIS W / O REPLACEMENT
4808	2984482	MRI של גדם רגל שמאל
4809	R39794	ENDOVASCULAR EMBOLIZATION OF SPERMATIC VEIN
4810	2989915	אמבוליזציה של ורידי האשך
4811	R38635	EXC BRACHIAL VEIN & LIGATION
4812	5496	INJEC AIR INTO PERITONEAL CAVITY
4813	R31690	ARYTENOIDOPEXY
4814	996	CARDIAC RHYTH CONVERSION
4815	R39221	AORTO-CAROTID BYPASS GRAFT
4816	7918	CLOSED REDUCTION INTERNAL FIX  FX OF TOE
4817	38482	RESECT WITH REPLAC POPLITEAL ARTERY ANEURYSM
4818	2675227	בדיקת סיסי שליה - מרובה עוברים
4819	0693	SUTURE OF THYROID GLAND
4820	0602	REOPEN THYROID FIELD WND
4821	83399	MARGINAL RESECT LES PELVIS / HIP
4822	6769	REPAIR OF CERVIX NOS
4823	2680470	תהודה מגנטית אמה שמאל
4824	673	DESTROY CERVICAL LES NEC
4825	3993	INSERT OF EXTERNAL A-V SHUNT
4826	2688408	המשך מפוי כולסטרול מסומן
4827	3098108	ניקור כפורת הלב
4828	38020	INCISION OF CAROTID ARTERY
4829	83854	SHORTENING TENDON ACHILLES
4830	1395834	CT מח פרוטוקול FUS
4831	3928	EXTRACRANIAL-INTRACRANIAL (EC-IC) VASCULAR BYPASS
4832	7729	WEDGE OSTEOTOMY (PELV. BONE / VERTEBRA/PHALANX).
4833	2953	CLOS PHARYNX FISTULA NEC
4834	3221	PLICATION EMPHYSEMATOUS BLEB
4835	3492	INJECT INTO THORAX CAVIT
4836	8729	SPINAL X-RAY NEC
4837	8619	SKIN & SUBQ DX PROC NEC
4838	8261	POLLICIZATION OPERATION
4839	R14491	SCLERAL BUCKLING WITH AIR TAMPONADE
4840	1398960	הכנסת סטנט לושט אנדוסקופי
4841	2682158	תהודה מגנטית ורידים
4842	R38662	EXC HEPATIC ARTERY & LIGATION
4843	6392	EPIDIDYMOTOMY
4844	0892	CRYOSURGICAL EPILATION OF EYELID
4845	58	OPERATIONS ON URETHRA
4846	E45410	.
4847	549	OTHER ABDOMEN REGION OPS
4848	2763	REVISION OF CLEFT PALATE REPAIR
4849	9937	PERTUSSIS VACCINATION
4850	594	SUPRAPUBIC SLING OP
4851	922	THERAP RADIOL & NUCL MED
4852	0339	OTHER SPINAL DX PROC
4853	9922	INJECT ANTI-INFECT NEC
4854	3735	PARTIAL VENTRICULECTOMY (VENTRICULAR REMODELLING)
4855	82632	REMOVAL NAIL TOE
4856	1601	ORBITOTOMY WITH BONE FLAP
4857	0831	REP BLEPHAROPTOSIS BY FRONTALIS MUSCLE TECH. W SUTURE
4858	5384	OTHER & OPEN REP DIAPHRAGM HERNIA, W THORACIC APPROACH
4859	R57841	REPAIR OF VESICO-VAGINAL FISTULA
4860	3760	IMPLANT / INSERT B.V. EXTERNAL HEART ASSIST SYSTEN
4861	1398171	FNB- US כיס מרה
4862	5878271	תהודה מגנטית (MRA) ארתרוגרפיה כתף שמאל
4863	R79194	CLOSED REDUCTION  FX  INTERNAL FIX OF ACETABULUM
4864	480	PROCTOTOMY
4865	38331	RESECT & ANAST BRACHIAL ARTERY
4866		
4867	R38432	RESECT & AREPLACE RADIAL ARTERY
4868	R83498	WIDE RESECTION LESION FOOT
4869	7736	DIVISION / OSTEOTOMY OF PATELLA
4870	9649	OTHER GU INSTILLATION
4871	3955	REIMPLAN ABERR RENAL VES
4872	R38384	RESECT & ANAST ANTERIOR TIBIAL ARTERY
4873	R38621	EXC JUGULAR VEIN & LIGATION
4874	3922	BYPAS AORTA-SUBCLAV-CAROTID
4875	R83852	LENGTHENING HAMSTING
4876	5712	CYSTOTOMY & ADHESIOLYSIS
4877	4581639	סקירת מערכות שליש שלישי-מוגבלת,מרובה עוברים
4878	8101	ATLAS-AXIS FUSION
4879	R79393	ORIF OF SACRUM FX
4880	R6640	SALPINGECTOMY TOTAL UNILAT (OPEN)
4881	1397415	US בטן,עם תעוד תמונות
4882	3228	ENDOSC EXC / DESTRUCT OF LESION  OR TISSUE OF LUNG
4883		
4884	78583	INTERNAL SCREW FIX. TARS / METATARSAL, NO FRACT.
4885	R38740	LIGATION INFER. VENA CAVA
4886	3226	OTHER AND UNSPECIFIED ABLATION OF LUNG LESION OR TISSUE
4887	R77620	CURETTAGE OF LESION OF HUMERUS
4888	R884112	ARTERIOGRAPHY EXTERN CAROTID ARTERY
4889	8946	PACEMAKER WAVE FORM CHCK
4890	467	OTHER INTESTINAL REPAIR
4891	0791	THYMUS FIELD EXPLORATION
4892	8831	SKELETAL SERIES X-RAY
4893	7321	INTERNAL / COMBINED VERSION NO EXTRACTION
4894	2279	REPAIR NASAL SINUS NEC
4895	R77670	CURETTAGE LESION TIBIA / FIBULA
4896	55110	EXPL OF KIDNEY PELVIS
4897	3209	EXCIS / DESTRUCT LES/TISSUE BRONCHUS, OPEN
4898	R397241	ENDOVASC EMBOLIZ ANEURYSM PRECEREBRAL ARTERIES BY OTHER IMPLANT
4899	9992	OTHER ACUPUNCTURE
4900	313	INCIS LARYNX / TRACHEA NEC
4901	5782	CLOSURE CYSTOSTOMY
4902	R834212	TENOSYNOVECTOMY OF PERONEAL TENDON
4903	R59991	INJECTION OF BOTULINUM INTO URINARY BLADDER SPHINCTER
4904	9619	RECTAL PACKING
4905	1815828	השתלת דפברלטור - ICD
4906	630	SPERMATIC CORD / VAS DX OP
4907	78073	BONE GRAFT TO TIBIA / FIBULA, ALLOGRAFT
4908	6499	MALE GENITAL OP NEC
4909	R39276	FEMORO-SAPHENOUS A-V SHUNT FOR HEMODIALYSIS W GRAFT
4910	4299	OPS ON ESOPHAGUS NEC
4911	4941	REDUCTION OF HEMORRHOID
4912	7887	OTH DX PROC-TIBIA / FIBULA
4913	4866	HARTMANN RECT RESECTION
4914	7872	OSTEOCLASIS-HUMERUS
4915	1399041	הוצאת אבנים דרכי שתן בחדר ניתוח
4916	2952	CLOSURE OF BRANCHIAL CLEFT FISTULA
4917	1192	REMOV CORNEAL IMPLANT
4918	2494774	BERAּSN10
4919	0241	IRRIGATION & EXPLORATION OF VENTRICLE SHUNT
4920	39261	AORTIC-SUPERIOR MESENTERIC BYPASS
4921	R31991	DILATION OF TRACHEA
4922	4141	MARSUPIAL SPLENIC CYST
4923	445	CLOSURE OF GASTRO-ENTERIC ANASTOMOSIS
4924	1398744	חוקן מעיים דקים ENTEROCLYSIS
4925	3843	RESECT WITH REPLACE ARM VES
4926	R79173	CLOSED REDUCTION FX INTERNAL FIX (SCREW) OF TAR / METATARSAL
4927	9444	OTHER GROUP THERAPY
4928	1364	DISCISSION OF SECONDARY MEMBRANE (AFTER CATARACT)
4929	8686	ONYCHOPLASTY
4930	9803	REMOV INTRALUMINAL F.B.FROM STOMACH & SMALL INTEST W / O INCISION
4931	3844	RESECT WITH REPLACE ABDOMINAL AORTA
4932	1229	DX PROCEDURE ON ANTERIOR SEGMENT OF EYE NEC
4933	R40210	EXC SUPRACLAVICULAR LYMPH NODE
4934	8130	REFUSION OF SPINE, NOT OTHERWISE SPECIFIED
4935	78444	OTHER EXTERN FIX W / O FX REDUC- CARP/METACARP
4936	8121	ARTHRODESIS OF HIP
4937	1399756	דרכי מרה פרקוטנית - PTC
4938	77690	CURETTAGE LES PELVIS / PHALANX/VERTEBRAE
4939	3555	REPAR OF V-S DEFECT W PROSTHESIS, CLOSED TECHNIQUE
4940	6661	EXCISION OF LESION OF FALLOPIAN TUBE
4941	R38851	LIGATION PATENT DUDCTUS ARTERIOSUS
4942	2621	MARSUPIALIZATION OF SALIVARY GLAND CYST
4943	4463	CLOSURE GASTRO-ENTERIC FISTULA  NEC
4944	R81493	BROSTROM ANKLE LIGAMENT RECONSTRUCTION
4945	R81491	EVANS' OPERATION OF ANKLE
4946	9335	OTHER HEAT THERAPY
4947	R395941	REIMPLANT SUPERIOR MESENTERIC ARTERY
4948	4601	EXTERIORIZATION SM BOWEL LOOP
4949	R79372	ORIF OF TALAR FX
4950	8007	ARTHROTOMY OF ANKLE FOR REMOVAL OF PROSTHESIS W / O REPLACEMENT
4951	R68231	THERMIC HYSTEROSCOPIC ENDOMETRIAL ABLATION
4952	2984481	MRI של גדם רגל ימין
4953	399	OTHER VESSEL OPERATIONS
4954	5172	CHOLEDOCHOPLASTY
4955	3290046	מבחן מאמץ
4956	R83851	LENGTHENING OF ADDUCTORS FOOT
4957	3021	EPIGLOTTIDECTOMY
4958	5821	URETHROSCOPY PERINEAL
4959	1823722	ביופסיה מלעוריתבשד בסיוע ממו' ABBI (ממוטום)
4960	7852	INT FIX W / O FX - HUMERUS
4961	8219	DIVISION SOFT TISSUE HAND NEC
4962	711	VULVAR DIAGNOSTIC PROCS
4963	9828	REMOV FB FOOT NO INCIS
4964	50692	PACKING OF LIVER FOR HEMOSTASIS
4965	R38420	RESECT & REPLACE CAROTID ARTERY
4966	7161	VULVECTOMY UNILAT
4967	3849	RESECT WITH REPLAC LEG VEIN
4968	1153	REPAIR CORNEAL LACERATION  WITH CONJUNCTIVAL FLAP
4969	4519	DX PROC ON SM BOWEL NEC
4970	8164	FUSION OR REFUSION OF 9 OR MORE VERTEBRAE
4971	3399185	בדיקה אמבולטורית סינון שמיעה (OAE)
4972	81830	REPAIR ACROMIOCLAVICULAR JOINT
4973	189	OPS ON EXTERN EAR NEC
4974	0205	INSERTION SKULL PLATE
4975	9953	ARBOVIRUS ENCEPH VACCIN
4976	7991	OP INJURY HUMERUS NOS
4977	2632217	החדרת תומך לעורק הורטברלי בגישה מלעורית
4978	398	OPS ON CAROTID & OTHER VASC BODIES
4979	R78011	BONE GRAFT SHOOULDER / THORAX, AUTOGRAFT PHEMIST
4980	3776949	ממוגרפיה לתיירות מרפא
4981	0480	PERIPH NERVE INJECT NOS
4982	7893	INSERTION OF BONE GROWTH STIMULATOR TO RADIUS & ULNA
4983	818	ARTHROPLASTY OF SHOULDER & ELBOW
4984	5586	RENAL ANASTOMOSIS
4985	329	EXC OF LUNG - OTHER
4986	4091	ASPIRATION LYMPHNODE PERCUT
4987	4530	ENDOD EXC OR DESTRUCT LESION DUODENUM
4988	R395942	REIMPLANT, INFERIOR MESENTERIC ARTERY
4989	1271	CYCLODIATHERMY
4990	77611	MARG RESEC LES SCAPULA / CLAVICLE/THORAX
4991	49	OPERATIONS ON ANUS
4992	79113	CLOSED REDUCTION INTERNAL FIX (SCREW) HUMERUS
4993	9172	CULTURE-OP WOUND
4994	3099498	הרחבת עורק הכליה עם בלון
4995	1141	MECHANICAL REMOVAL OF CORNEAL EPITHELIUM
4996	R92279	IMPLANT / INSERT RADIOACTIVE ELEMENT INTO SOFT TISSUE
4997	5163	EXC COMMON BILE DUCT  NEC
4998	85	OPERATIONS ON THE BREAST
4999	5383	REP DIAPHRAGM HERNIA, W THORACIC APPROACH, LAPAROSCOPIC
5000	5169	EXC BILE DUCT NEC
5001	R60621	CRYOABLATION OF PROSTATE
5002	0034	IMAGELESS COMPUTER ASSISTED SURGERY
5003	8080	DESTRUCT LES JOINT NOS
5004	0942	PROBING LACRIMAL CANANILICUI
5005	110	REMOVAL FOREIGN BODY FROM CORNEA BY MAGNET
5006	6492	INCISION OF PENIS
5007	R52121	OPEN NEEDLE BIOPSY OF PANCREAS
5008	80512	EXC INTERVERTEBRA DISC, THORACIC
5009	8535	MAMMECTOMY SUBQ BIL W IMPLANT
5010	8573	TRASVERSE RECTUS ABDOMINIS MYOCUTAN (TRAM) FLAP, FREE
5011	R44501	REVIS GASTRIC ANASTOMOSIS FOR BLEEDING
5012	0920	EXCISION LACRIMAL GLAND NOS
5013	1661	SECONDARY INSERTION OF OCULAR IMPLANT
5014	7898	INSERTION OF BONE GROWTH STIMULATOR TO TARSAL / METATARSALS
5015	3869	EXC PERFORATING VEIN LEG
5016	7550	REPAIR CURRENT OBSTETRIC LACERATION UTERUS NOS
5017	828	OTHER PLASTIC OPS HAND
5018	R36016	ULTRASONIC ANGIOPLASTY OF SINGLE CORONARY VESSEL
5019	R58601	REMOVAL OF CALCULUS FROM URETHRA W / O INCISION
5020	2491	EXTENSION / DEEPENING OF BUCCOLABIAL/LINGUAL SULCUS
5021	8895	M.R.I. PELVIS, PROSTATE & BLADDER
5022	R99294	INJECTION OF GRANULOCYTE COLONY STIMULATION FACTOR
5023	4691	MYOTOMY OF SIGMOID COLON
5024	0003	THERAPEUTIC ULTRASOUND OF PERIIPHERAL VASCULAR VESSELS
5025	5589	REP OF KIDNEY NEC
5026	487	REPAIR OF RECTUM
5027	2101	ANT NASAL PACK FOR EPIST
5028	92280	CESIUM INTRAVAGINAL IMPLANT
5029	9031	BACT SMEAR-ENT / LARYNX
5030	8910	INTRACAROTID AMOBARBITAL TEST
5031	R38666	EXC RENAL ARTERY & LIGATION
5032	8803	ABDOMINAL WALL SINOGRAM
5033	201	REMOVAL TYMPANOSTOMY TUBE
5034	29	OPERATIONS ON PHARYNX
5035	3429	DX PROC MEDIASTINUM NEC
5036	867	PEDICLE GRAFTS OR FLAPS
5037	3639	OTHER HEART REVASCULARIZATION
5038	253	GLOSSECTOMY COMPLETE
5039	80470	DIVISION ANKLE STRUCT
5040	R839111	LYSIS OF PLANTAR FASCIA
5041	R80471	RELEASE ANKLE STRUCTURE / RELEASE CLUBFOOT
5042	3991	FREEING OF VESSEL
5043	7119	VULVAR DIAGNOSTIC PROCEDURE NEC
5044	8123	ARTHRODESIS OF SHOULDER
5045	R388203	LIGATION OF CAROTID ARTERY
5046	7838	LENGTHENING PROCEDURE OF TARS / METATARSALS
5047	5711	CYSTOTOMY (PERCUT BLADD ASPIRAT)
5048	552	RENAL DIAGNOSTIC PROCED
5049	R65911	ASPIRATION OF OVARY, LAPAROSCOPIC
5050	9626	MANUAL REDUC RECT PROLAP
5051	8697	INSERT / REPLACE 1 ARRAY RECHARGEABLE NEUROSTIM PULS GENERATOR
5052	8222	EXCISION LESION OF MUSCLE OF HAND
5053	4661	FIXAT SM BOWEL TO ABD WALL
5054	R88672	CAVERNOSOGRAPHY
5055	7858	INT FIX W / O FX - METATAR/TAR
5056	24	OTH OPS ON TEETH & GUMS
5057	R78645	REMOVAL OF ILIZAROV FROM CARPAL / METACARPAL
5058	7920	OPEN REDUC FX NOS
5059	6575	REIMPLANTATION OF OVARY, LAPAROSCOPIC
5060	R51982	PERCUTANEOUS REMOVAL OF CALCULUS FROM BILE DUCT
5061	59710	CYSTOURETHROPEXY WITH LEVATOR MUSCLE SLING
5062	43	GASTRIC INCISION / EXCIS
5063	R38381	RESECT & ANAST SUERFICIAL FEMORAL ARTERY
5064	855	AUGMENTATION MAMMOPLASTY
5065	840	AMPUTATION OF UPPER LIMB
5066	6601	SALPINGOTOMY
5067	77911	EXC OF CERVICAL RIB
5068	5316	OTHER & OPEN REP BILAT ING HERNIA DIRECT + INDIRECT W GRAFT
5069	5692	IMPLANT URETERAL STIMUL
5070	2630581	בדיקת שקיפות עורפית-מרובה עוברים
5071	5635	ENDOSCOPY OF ILEAL CONDUIT
5072	2984489	תהודה מגנטית (MRI) אגן נשים
5073	50	OPERATIONS ON LIVER
5074	2283887	החדרת כפתור
5075	9643	GI TRACT INSTILLAT NEC
5076	1731	RESECTION MULT SEG LARGE BOWEL, LAPAROSCOPIC
5077	86745	FLAPS WITH BONE
5078	8525	EXC OF NIPPLE
5079	R38591	LINTON OPR VARICOSE VEINS -LEG
5080	R77515	LAPIDUS OPERATION (ARTHRODESIS OF 1ST TMTJ)
5081	115	REPAIR OF CORNEA
5082	1259	FACILITATION OF INTRAOCULAR CIRCULATION NEC
5083	9166	CELL BLK / PAP-INTEGUMENT
5084	5685	URETEROPEXY
5085	R79091	CLOS REDUCTION EXTERNAL FIXATION ILIAC BONE
5086	R83496	WIDE RESECTION LESION KNEE
5087	1298	CILIARY BODY OP NEC
5088	525	PARTIAL PANCREATECTOMY
5089	1399792	שנטוגרפיה
5090	0201	OPENING OF CRANIAL SUTURE
5091	1597500	אשכים
5092	4262	ESOPHAGOGASTROSTOMY ANTESTERNAL
5093	3582	REPAIR TAPVC TOTAL
5094	08992	INSERT GOLD WEIGHT TO UPPER EYE LID
5095	6442	RELEASE OF CHORDEE
5096	637	VASECTOMY & VAS LIGATION
5097	422	ESOPHAGEAL DIAGNOS PROCS
5098	7882	OTH DX PROCED-HUMERUS
5099	R81923	INJECTION INTO WRIST
5100	2610896	אנגיוגרפיה צרברלית טיפולית
5101	3504	VALVOTOMY TRICUSPID CLOSED
5102	9783	REMOV ABDOM WALL SUTURE
5103	38332	RESECT & ANAST RADIAL ARTERY
5104	5132	ANASTOMOSIS OF GALLBLADDER TO INTESTINE
5105	R399051	PERCUTAN INSERTION OF STENT TO AXILLARY VESSELS
5106	2632214	החדרת סטנט לעורק האקסילרי
5107	8272	PLASTIC OPERATION HAND WITH GRAFT / MUSCLE/FASIA
5108	425	ANASTOM ESOPH INTRTHORX
5109	1821	EXC PREAURICULAR SINUS
5110	2263665	ספירומטריה פשוטה
5111	6494	FITTING OF EXTERNAL PENILE PROSTHESIS
5112	0711	PERCUT. NEEDLE BIOPSY OF ADRENAL GLAND
5113	7171	SUTURE VULVAR LACERATION
5114	5474539	תהודה מגנטית MRA אגן
5115	5912	LAPAROSCOPIC LYSIS OF PERIVESICAL ADHESIONS
5116	8379	TRANSPOSIT MUSCLE NEC
5117	0691	DIVIS THYROID ISTHMUS
5118	5298	ENDOSCOPIC DILATION OF PANCREATIC DUCT
5119	652	LOCAL DESTRUCT OVARY LES
5120	571	CYSTOTOMY
5121	0044	PROCEDURE ON VESSEL BIFURCATION
5122	34592	EXC OF PLEURAL LESION
5123	8666	HOMOGRAFT TO SKIN
5124	3145	BIOPSY OF LARYNX -OPEN
